id,Date,Time,Symbol,Price,Equity,Balance,Profit,Positions,Score,ExitScore,Factors_srScore,Factors_maScore,Factors_rsiScore,Factors_macdScore,Factors_stochScore,Factors_bbScore,Factors_atrScore,Factors_sarScore,Factors_ichimokuScore,Factors_adxScore,Factors_volumeScore,Factors_mfiScore,Factors_priceMAScore,Factors_emaScore,Factors_emaCrossScore,Factors_cciScore,Factors_breakoutScore,Factors_phaseScore,Factors_institutionalPhaseScore,Factors_orderBlockScore,Factors_sweepScore,Factors_htfScore,Factors_uhtfScore,Factors_fvgScore,Factors_pullbackScore,Factors_supportStrength,Factors_resistanceStrength,Factors_candleScore,Factors_candlePattern,Factors_candleContext,Factors_majorFactors,Factors_nearestLevels,Factors_confidence,Factors_fvgContext,ExitFactors_srScore,ExitFactors_maScore,ExitFactors_rsiScore,ExitFactors_macdScore,ExitFactors_stochScore,ExitFactors_bbScore,ExitFactors_atrScore,ExitFactors_sarScore,ExitFactors_ichimokuScore,ExitFactors_adxScore,ExitFactors_volumeScore,ExitFactors_mfiScore,ExitFactors_priceMAScore,ExitFactors_emaScore,ExitFactors_emaCrossScore,ExitFactors_cciScore,ExitFactors_breakoutScore,ExitFactors_phaseScore,ExitFactors_institutionalPhaseScore,ExitFactors_orderBlockScore,ExitFactors_sweepScore,ExitFactors_htfScore,ExitFactors_uhtfScore,ExitFactors_fvgScore,ExitFactors_pullbackScore,ExitFactors_supportStrength,ExitFactors_resistanceStrength,ExitFactors_candleScore,ExitFactors_candlePattern,ExitFactors_candleContext,ExitFactors_majorFactors,ExitFactors_nearestLevels,ExitFactors_confidence,ExitFactors_fvgContext,EntryScore_Indicator,EntryScore_ADX,EntryScore_SR,EntryScore_FVG,EntryScore_HTF,EntryScore_Candle,EntryScore_Breakout,EntryScore_Phase,EntryScore_InstPhase,EntryScore_OrderBlock,EntryScore_Sweep,EntryScore_UHTF,EntryScore_MarketType,EntryScore_Bias,EntryScore_Fibonacci,EntryScore_VWAP,EntryScore_AVWAP,EntryScore_Pullback,EntryScore_Swing,EntryScore_EMA,EntryScore_FinalScore,EntryScore_Threshold,EntryScore_StrategyType,EntryScore_ActiveStrategies,EntryScore_MainReason,ExitScoreDetails_Indicator,ExitScoreDetails_ADX,ExitScoreDetails_SR,ExitScoreDetails_FVG,ExitScoreDetails_HTF,ExitScoreDetails_Candle,ExitScoreDetails_Breakout,ExitScoreDetails_Phase,ExitScoreDetails_InstPhase,ExitScoreDetails_OrderBlock,ExitScoreDetails_Sweep,ExitScoreDetails_UHTF,ExitScoreDetails_MarketType,ExitScoreDetails_Bias,ExitScoreDetails_Fibonacci,ExitScoreDetails_VWAP,ExitScoreDetails_AVWAP,ExitScoreDetails_Pullback,ExitScoreDetails_Swing,ExitScoreDetails_EMA,ExitScoreDetails_FinalScore,ExitScoreDetails_Threshold,ExitScoreDetails_StrategyType,ExitScoreDetails_ActiveStrategies,ExitScoreDetails_MainReason,Pullback_PullbackValid,Pullback_SwingHigh,Pullback_SwingLow,Pullback_InGoldenZone,Pullback_Strength,Factors_BULL_FVG,Factors_BEAR_FVG
21,08/11/2022,17:25:30,SYM,16.20,1000.00,1000.00,0.00,0,14.57,-19.90,0.0,90.0,-24.12,-90.0,90.0,-90.0,90.0,90.0,90.0,0.0,0.0,22.69,90.0,90.0,90.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,N/A,0.0,0.0,26.18,-80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,40.61,0.0,100.0,0.0,79.62,0.0,0.0,0.0,0.0,0.0,0.18,0.0,14.09,14.0,0.0,45.69,0.0,0.0,2.46,-22.1,14.57,32.4,MULTI_STRATEGY,12.0,,-67.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.9,11.34,BALANCED_EXIT_STRATEGY,4.0,,false,0.0,0.0,false,0.0,,
22,08/11/2022,17:35:01,SYM,16.25,1000.00,1000.00,0.00,0,14.76,-9.90,0.0,90.0,-33.87,90.0,0.0,-90.0,90.0,90.0,90.0,0.0,0.0,5.6,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,N/A,0.0,0.0,44.89,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,42.98,0.0,70.04,0.0,84.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,48.35,0.0,0.0,47.53,-39.93,14.76,32.4,MULTI_STRATEGY,12.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,11.34,BALANCED_EXIT_STRATEGY,4.0,,false,0.0,0.0,false,0.0,,
23,08/11/2022,17:37:00,SYM,16.25,1000.00,1000.00,0.00,0,14.70,30.10,0.0,90.0,-33.87,90.0,0.0,-90.0,90.0,90.0,90.0,0.0,0.0,4.64,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,N/A,0.0,0.0,44.89,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,42.91,0.0,69.12,0.0,84.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,48.15,0.0,0.0,47.53,-39.93,14.7,32.4,MULTI_STRATEGY,12.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,11.34,BALANCED_EXIT_STRATEGY,4.0,,false,0.0,0.0,false,0.0,,
24,08/11/2022,17:38:00,SYM,16.25,1000.00,1000.00,0.00,0,16.22,70.10,0.0,90.0,-33.87,90.0,0.0,-90.0,90.0,90.0,90.0,0.0,90.0,-6.12,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,N/A,0.0,0.0,44.89,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,48.57,0.0,69.29,0.0,84.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,70.9,0.0,0.0,47.53,-43.92,16.22,32.4,MULTI_STRATEGY,12.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.1,11.34,BALANCED_EXIT_STRATEGY,4.0,,false,0.0,0.0,false,0.0,,
25,08/11/2022,17:46:30,SYM,16.30,1000.00,1000.00,0.00,0,10.98,90.10,0.0,90.0,-90.0,90.0,0.0,-90.0,90.0,90.0,90.0,0.0,0.0,-90.0,90.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,N/A,0.0,0.0,74.34,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,38.57,0.0,28.65,0.0,84.63,0.0,0.0,26.48,0.0,0.0,0.0,0.0,0.0,14.0,0.0,49.47,0.0,0.0,0.0,-50.54,10.98,32.4,MULTI_STRATEGY,12.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.1,11.34,BALANCED_EXIT_STRATEGY,4.0,,false,0.0,0.0,false,0.0,,
26,08/11/2022,17:50:01,SYM,16.30,1000.00,1000.00,0.00,0,10.13,90.10,0.0,90.0,-90.0,90.0,0.0,-90.0,-90.0,90.0,90.0,0.0,0.0,-38.0,90.0,90.0,90.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,N/A,0.0,0.0,67.58,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,25.57,0.0,28.19,0.0,84.63,0.0,0.0,26.48,0.0,0.0,0.0,0.0,0.0,14.0,0.0,49.43,0.0,0.0,0.0,-50.55,10.13,25.18,MULTI_STRATEGY,12.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.1,8.81,BALANCED_EXIT_STRATEGY,4.0,,false,0.0,0.0,false,0.0,,
27,08/11/2022,17:53:00,SYM,16.30,1000.00,1000.00,0.00,0,9.94,90.10,0.0,90.0,-90.0,90.0,0.0,-90.0,-90.0,90.0,90.0,0.0,0.0,-38.0,90.0,90.0,90.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,N/A,0.0,0.0,67.58,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,25.57,0.0,28.02,0.0,84.63,0.0,0.0,11.33,0.0,0.0,0.0,0.0,0.0,14.0,0.0,61.14,0.0,0.0,0.0,-50.55,9.94,25.18,MULTI_STRATEGY,12.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.1,8.81,BALANCED_EXIT_STRATEGY,4.0,,false,0.0,0.0,false,0.0,,
28,08/11/2022,17:54:30,SYM,16.32,1000.00,1000.00,0.00,0,18.87,90.10,0.0,90.0,-90.0,90.0,0.0,-90.0,-90.0,90.0,90.0,0.0,90.0,-90.0,90.0,90.0,90.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,N/A,0.0,0.0,70.93,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,28.29,96.1,100.0,0.0,84.67,0.0,0.0,26.93,-100.0,0.0,0.0,0.0,0.0,14.0,0.0,74.38,0.0,0.0,0.0,48.76,18.87,26.84,MULTI_STRATEGY,12.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.1,9.4,BALANCED_EXIT_STRATEGY,4.0,,false,0.0,0.0,false,0.0,,
29,08/11/2022,17:57:30,SYM,16.29,1000.00,1000.00,0.00,0,12.51,90.10,0.0,90.0,-38.46,90.0,0.0,-90.0,-90.0,90.0,90.0,0.0,-90.0,-90.0,90.0,90.0,90.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,N/A,0.0,0.0,47.69,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,19.11,91.56,30.47,0.0,84.61,0.0,0.0,26.93,-100.0,0.0,0.0,0.0,0.0,14.0,0.0,72.05,0.0,0.0,3.44,-48.46,12.51,27.17,MULTI_STRATEGY,12.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.1,9.51,BALANCED_EXIT_STRATEGY,4.0,,false,0.0,0.0,false,0.0,,
30,08/11/2022,17:58:59,SYM,16.32,1000.00,1000.00,0.00,0,19.29,90.10,0.0,90.0,-90.0,90.0,0.0,-90.0,-90.0,90.0,90.0,0.0,90.0,-90.0,90.0,90.0,90.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,N/A,0.0,0.0,70.93,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,28.29,91.56,100.0,0.0,84.67,0.0,0.0,40.81,-100.0,0.0,0.0,0.0,0.0,14.0,0.0,74.21,0.0,0.0,0.0,48.76,19.29,27.17,MULTI_STRATEGY,12.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.1,9.51,BALANCED_EXIT_STRATEGY,4.0,,false,0.0,0.0,false,0.0,,
31,08/11/2022,18:00:30,SYM,16.30,1000.00,1000.00,0.00,0,21.93,90.10,0.0,90.0,-90.0,90.0,0.0,-90.0,-90.0,90.0,90.0,0.0,0.0,-90.0,90.0,90.0,90.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,BULL_FVG:84.0,0.0,0.0,51.99,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,21.86,84.0,27.9,100.0,85.93,0.0,0.0,40.81,0.0,0.0,0.0,0.0,0.0,14.0,0.0,48.35,0.0,30.0,0.0,-50.56,21.93,21.6,MULTI_STRATEGY,12.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.1,7.56,BALANCED_EXIT_STRATEGY,4.0,,true,16.45,16.06,false,30.0,,
32,08/11/2022,18:04:30,SYM,16.32,1000.00,1000.00,0.00,0,28.73,90.10,0.0,90.0,-90.0,90.0,0.0,-90.0,-90.0,90.0,90.0,0.0,0.0,-90.0,90.0,90.0,90.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,BULL_FVG:84.0,0.0,0.0,71.32,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,21.86,84.0,100.0,100.0,85.96,0.0,0.0,38.25,0.0,0.0,0.0,0.0,2.21,14.0,0.0,49.4,0.0,50.0,0.0,48.75,28.73,21.6,MULTI_STRATEGY,12.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.1,7.56,BALANCED_EXIT_STRATEGY,4.0,,true,16.45,16.06,false,50.0,,
33,08/11/2022,18:09:00,SYM,16.32,1000.00,1000.00,0.00,0,28.77,90.10,0.0,90.0,-90.0,90.0,0.0,-90.0,-90.0,90.0,90.0,0.0,0.0,-90.0,90.0,90.0,90.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,BULL_FVG:84.0,0.0,0.0,71.32,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,21.86,84.0,100.0,100.0,85.96,0.0,0.0,22.65,0.0,0.0,0.0,0.0,2.21,14.0,0.0,49.37,16.38,50.0,0.0,48.75,28.77,21.6,MULTI_STRATEGY,12.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.1,7.56,BALANCED_EXIT_STRATEGY,4.0,,true,16.45,16.06,false,50.0,,
34,08/11/2022,18:13:30,SYM,16.32,1000.00,1000.00,0.00,0,27.45,80.10,0.0,90.0,-37.54,90.0,0.0,-90.0,-90.0,90.0,0.0,0.0,0.0,-90.0,90.0,90.0,90.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,BULL_FVG:84.0,0.0,0.0,46.31,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,19.18,77.82,0.0,100.0,85.96,0.0,0.0,15.39,0.0,0.0,0.0,0.0,0.0,14.0,0.0,49.28,16.37,50.0,100.0,37.99,27.45,21.6,MULTI_STRATEGY,12.0,,-81.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.1,7.56,BALANCED_EXIT_STRATEGY,4.0,,true,16.45,16.06,false,50.0,,
35,08/11/2022,18:15:30,SYM,16.27,1000.00,1000.00,0.00,0,23.41,70.10,0.0,90.0,-20.49,90.0,0.0,-90.0,-90.0,90.0,0.0,0.0,0.0,-90.0,90.0,90.0,90.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,BULL_FVG:84.0,0.0,0.0,20.73,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,20.39,0.0,17.03,100.0,85.87,0.0,0.0,15.39,0.0,0.0,0.0,0.0,0.0,14.0,0.0,46.56,27.16,80.0,100.0,-44.19,23.41,21.6,MULTI_STRATEGY,12.0,,-91.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.1,7.56,BALANCED_EXIT_STRATEGY,4.0,,true,16.45,16.06,true,80.0,,
36,08/11/2022,18:17:30,SYM,16.32,1000.00,1000.00,0.00,0,21.84,60.10,0.0,90.0,-37.54,90.0,0.0,-90.0,-90.0,90.0,0.0,0.0,0.0,-90.0,90.0,90.0,90.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,BULL_FVG:84.0,0.0,0.0,46.31,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,19.18,0.0,0.0,100.0,85.96,0.0,0.0,15.39,0.0,0.0,0.0,0.0,0.0,14.0,0.0,49.24,16.39,50.0,100.0,37.99,21.84,21.6,MULTI_STRATEGY,12.0,,-81.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.1,7.56,BALANCED_EXIT_STRATEGY,4.0,,true,16.45,16.06,false,50.0,,
37,08/11/2022,18:18:30,SYM,16.30,1000.00,1000.00,0.00,0,19.36,50.10,0.0,90.0,-30.17,90.0,0.0,-90.0,-90.0,90.0,0.0,0.0,0.0,-90.0,90.0,90.0,90.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,BULL_FVG:84.0,0.0,0.0,35.26,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,19.7,0.0,0.0,100.0,85.93,0.0,0.0,15.39,0.0,0.0,0.0,0.0,0.0,14.0,0.0,48.13,20.44,30.0,100.0,-50.47,19.36,21.6,MULTI_STRATEGY,12.0,,-86.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.1,7.56,BALANCED_EXIT_STRATEGY,4.0,,true,16.45,16.06,false,30.0,,
38,08/11/2022,18:22:00,SYM,16.32,1000.00,1000.00,0.00,0,21.72,40.10,0.0,90.0,-34.14,90.0,0.0,-90.0,-90.0,90.0,90.0,0.0,0.0,-90.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,BULL_FVG:84.0,0.0,0.0,41.21,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,23.28,0.0,0.0,100.0,85.96,0.0,0.0,11.53,0.0,0.0,0.0,0.0,0.0,14.0,0.0,49.19,9.67,50.0,100.0,48.83,21.72,21.6,MULTI_STRATEGY,12.0,,-83.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1,7.56,BALANCED_EXIT_STRATEGY,4.0,,true,16.45,16.06,false,50.0,,
39,08/11/2022,18:24:01,SYM,16.30,1000.00,1000.00,0.00,0,24.07,20.10,0.0,90.0,-30.17,90.0,0.0,-90.0,-90.0,90.0,90.0,0.0,0.0,-90.0,90.0,90.0,90.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,BULL_FVG:84.0,0.0,0.0,35.26,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,26.13,78.03,0.0,100.0,85.93,0.0,0.0,11.53,0.0,0.0,0.0,0.0,0.0,14.0,0.0,48.05,0.0,30.0,100.0,-50.48,24.07,21.6,MULTI_STRATEGY,12.0,,-86.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1,7.56,BALANCED_EXIT_STRATEGY,4.0,,true,16.45,16.06,false,30.0,,
40,08/11/2022,18:26:30,SYM,16.30,1000.00,1000.00,0.00,0,24.06,0.10,0.0,90.0,-30.17,90.0,0.0,-90.0,-90.0,90.0,90.0,0.0,0.0,-90.0,90.0,90.0,90.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,BULL_FVG:84.0,0.0,0.0,35.26,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,26.13,78.03,0.0,100.0,85.93,0.0,0.0,11.53,0.0,0.0,0.0,0.0,0.0,14.0,0.0,47.99,0.0,30.0,100.0,-50.48,24.06,21.6,MULTI_STRATEGY,12.0,,-86.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,7.56,BALANCED_EXIT_STRATEGY,4.0,,true,16.45,16.06,false,30.0,,
41,08/11/2022,18:28:00,SYM,16.26,1000.00,1000.00,0.00,0,29.58,-9.90,0.0,90.0,-8.08,90.0,0.0,-90.0,-90.0,90.0,90.0,0.0,0.0,-90.0,90.0,90.0,90.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,BULL_FVG:84.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,27.71,71.21,24.23,100.0,85.86,0.0,0.0,4.72,0.0,0.0,0.0,0.0,0.0,14.0,0.0,45.85,40.64,80.0,100.0,-40.11,29.58,21.6,MULTI_STRATEGY,12.0,,-98.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,7.56,BALANCED_EXIT_STRATEGY,4.0,,true,16.45,16.06,true,80.0,,
42,08/11/2022,18:30:00,SYM,16.32,1000.00,1000.00,0.00,0,22.38,-49.90,0.0,90.0,-27.98,90.0,-90.0,-90.0,-90.0,90.0,90.0,0.0,0.0,-90.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,BULL_FVG:84.0,0.0,0.0,35.17,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,17.29,0.0,0.0,100.0,86.61,0.0,0.0,4.72,0.0,0.0,0.0,0.0,0.86,14.0,0.0,49.03,34.61,50.0,100.0,48.71,22.38,21.6,MULTI_STRATEGY,12.0,,-86.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.9,7.56,BALANCED_EXIT_STRATEGY,4.0,,true,16.45,16.06,false,50.0,,
43,08/11/2022,18:31:00,SYM,16.30,1000.00,1000.00,0.00,0,19.06,-79.90,0.0,90.0,-24.28,90.0,-90.0,-90.0,-90.0,90.0,90.0,0.0,0.0,-90.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,BULL_FVG:84.0,0.0,0.0,29.06,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,17.55,0.0,0.0,100.0,86.58,0.0,0.0,4.72,0.0,0.0,0.0,0.0,0.0,14.0,0.0,47.84,28.13,30.0,100.0,-50.6,19.06,21.6,MULTI_STRATEGY,12.0,,-88.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-79.9,7.56,BALANCED_EXIT_STRATEGY,4.0,,true,16.45,16.06,false,30.0,,
